-8.125,-7.0,4.124999999999999,10.875,26.625,5.25,6.0,14.5,-1.5,-1.125,10.0,1.125,4.25,9.499999999999998,10.375,6.0,-0.75,11.249999999999998,-603.375
-5.0,1.375,5.5,6.0,16.875,-0.25,9.125,7.875,2.75,-5.125,2.875,0.625,4.375,2.5,-0.25,54.5,-21.374999999999996,-5.5,-521.625
-5.0,17.25,5.624999999999999,2.875,13.875,3.375,4.749999999999999,3.7499999999999996,-1.0,-7.499999999999999,0.0,-13.5,4.749999999999999,0.75,-4.25,-2.75,-14.999999999999998,-7.375,-404.625
-6.249999999999999,14.374999999999998,3.25,7.499999999999999,22.749999999999996,4.875,1.625,10.875,-1.0,-4.0,6.375,-17.375,2.875,7.875,5.374999999999999,-30.875,9.375,12.75,-298.875
13.375,4.375,5.875,14.249999999999998,33.625,35.49999999999999,16.625,24.125,10.124999999999998,-1.5,10.624999999999998,-0.125,-6.0,8.625,11.249999999999998,3.7499999999999996,13.0,19.625,-226.25
9.375,-7.375,8.0,14.5,32.25,30.749999999999996,8.249999999999998,18.625,6.625,0.75,13.375,12.25,9.875,14.0,12.875,-35.625,13.749999999999998,17.875,-159.74999999999997
-16.375,-9.499999999999998,7.499999999999999,8.625,21.125,-9.0,-4.25,2.25,-3.25,-1.0,10.5,14.874999999999998,17.375,11.249999999999998,8.249999999999998,-27.624999999999996,6.249999999999999,4.625,-120.12499999999999
-10.375,5.125,8.249999999999998,3.625,14.75,-13.0,9.625,-0.375,-2.5,-7.0,2.875,2.875,-3.625,-3.5,-1.125,30.25,-2.875,-11.249999999999998,-117.0
-0.75,21.625,7.875,7.75,24.999999999999996,8.375,18.625,12.75,-4.5,-8.75,4.625,-27.875,-19.375,-4.875,4.749999999999999,9.125,5.125,-3.5,-106.62499999999999
0.625,16.875,4.749999999999999,9.625,29.125,15.875,10.875,15.125,-1.625,-5.624999999999999,8.375,-18.0,-10.749999999999998,1.75,9.75,-13.749999999999998,1.625,2.625,-101.25
4.0,3.625,3.0,6.625,21.499999999999996,6.5,5.374999999999999,5.875,4.375,-1.8749999999999998,8.5,8.249999999999998,6.625,4.875,4.124999999999999,-4.124999999999999,-19.375,-3.7499999999999996,-109.37499999999999
-1.75,1.8749999999999998,4.25,7.375,19.75,-9.25,7.0,3.5,3.375,0.75,10.375,8.375,18.75,10.124999999999998,4.625,8.375,-8.5,-1.625,-110.49999999999999
7.625,9.625,4.0,6.249999999999999,20.75,-2.875,7.124999999999999,6.249999999999999,3.7499999999999996,-1.375,8.125,-0.5,11.874999999999998,7.625,6.249999999999999,7.124999999999999,6.874999999999999,2.625,-77.625
15.875,22.0,3.5,5.374999999999999,22.25,21.75,15.75,11.249999999999998,4.124999999999999,-4.5,3.5,3.625,-4.875,-0.625,3.375,-37.74999999999999,-3.1249999999999996,-1.0,-41.25
12.499999999999998,10.0,3.875,6.375,20.249999999999996,31.75,18.0,13.124999999999998,9.75,-1.8749999999999998,4.0,23.25,2.5,0.625,0.25,-37.375,-15.625,-5.125,-37.99999999999999
8.625,7.375,3.5,6.125,18.625,22.749999999999996,-2.125,13.5,8.5,-3.0,3.25,4.875,6.375,1.25,0.25,-41.25,-23.749999999999996,-4.25,-29.749999999999996
-13.375,6.5,6.5,10.124999999999998,23.874999999999996,0.375,-5.624999999999999,17.749999999999996,-4.749999999999999,-6.125,2.25,-17.0,-2.0,-0.25,3.25,-56.5,-17.0,-1.75,-32.25
-14.5,-16.125,5.75,16.125,29.749999999999996,0.75,1.8749999999999998,18.75,1.125,0.625,9.375,9.125,4.749999999999999,6.874999999999999,8.874999999999998,3.0,-6.125,2.0,-44.5
2.875,-7.875,2.25,15.25,32.99999999999999,2.5,5.374999999999999,15.25,8.75,3.625,13.25,10.375,8.0,13.124999999999998,14.5,34.0,-0.875,9.499999999999998,-28.0
-0.5,21.0,2.75,5.25,26.374999999999996,-12.125,-0.875,1.625,2.125,-4.749999999999999,4.25,-19.375,-8.75,5.0,9.375,-5.0,4.749999999999999,8.125,-28.375
0.5,24.999999999999996,3.0,-6.249999999999999,12.375,-1.375,-9.625,-14.625,-2.75,-9.125,-4.0,-23.0,-10.5,-3.375,-1.75,-51.12499999999999,10.0,-1.25,-62.0
-3.625,6.0,6.5,-8.375,11.374999999999998,5.624999999999999,-6.874999999999999,-9.75,-6.125,-11.249999999999998,-6.625,-24.75,-11.75,-7.75,-7.375,12.75,15.875,-7.0,-62.375
-13.0,-3.1249999999999996,9.499999999999998,-6.375,16.125,-13.749999999999998,-10.375,-2.875,-5.25,-13.625,-8.249999999999998,-26.5,-27.75,-12.0,-7.0,39.875,5.624999999999999,-7.124999999999999,-33.125
-11.249999999999998,-4.749999999999999,7.25,-3.375,14.125,-14.625,-11.874999999999998,-8.125,-1.625,-7.124999999999999,-2.3749999999999996,-11.374999999999998,-19.375,-5.25,-2.0,-36.375,-0.5,-4.25,-42.0
-6.75,7.124999999999999,3.5,1.5,18.75,10.875,-1.75,-2.125,0.625,-1.5,4.5,1.0,-3.375,4.375,5.25,-11.125,8.0,1.5,-38.25
6.125,3.625,1.5,9.125,33.875,34.0,16.375,17.0,5.374999999999999,1.625,10.0,2.875,5.624999999999999,12.75,16.25,29.25,18.874999999999996,16.25,11.125
22.875,-11.874999999999998,1.125,17.25,43.375,53.75,32.0,27.125,16.75,7.499999999999999,17.125,21.875,13.875,19.75,25.25,-15.25,33.875,26.625,31.624999999999996
25.75,-1.5,-1.0,17.749999999999996,43.5,52.375,40.0,26.0,22.624999999999996,9.375,17.5,53.87499999999999,20.249999999999996,20.75,26.249999999999996,-3.375,37.74999999999999,28.749999999999996,33.25
19.625,9.75,-0.75,15.75,43.75,37.99999999999999,37.375,26.374999999999996,15.374999999999998,5.624999999999999,13.875,32.75,16.125,17.0,25.25,62.62499999999999,33.625,27.374999999999996,44.75
8.625,10.25,3.375,16.625,45.49999999999999,31.5,29.625,27.374999999999996,3.375,0.375,12.375,-18.999999999999996,-2.125,11.5,27.624999999999996,12.499999999999998,26.5,26.374999999999996,46.75
-1.75,3.0,5.374999999999999,17.125,44.625,18.125,26.0,27.374999999999996,-3.0,-1.5,12.625,-28.125,-5.75,11.374999999999998,27.624999999999996,-37.25,19.875,26.249999999999996,11.249999999999998
