-33.25,-13.749999999999998,-0.625,19.25,20.875,-14.0,6.5,10.875,-2.75,2.875,7.499999999999999,18.0,10.124999999999998,15.25,16.625,15.25,13.625,13.749999999999998,41.75
-30.875,-11.374999999999998,-0.75,18.375,17.0,-8.249999999999998,-1.0,13.25,-2.875,1.0,5.125,9.25,6.125,12.125,13.625,20.75,13.625,11.5,42.74999999999999
-28.874999999999996,-7.75,0.75,19.625,17.5,-4.25,-3.625,17.375,-5.25,-1.5,3.7499999999999996,-5.125,-3.375,9.375,12.75,14.874999999999998,15.75,11.0,18.125
-27.875,-6.874999999999999,1.75,21.0,19.5,-9.875,1.625,17.875,-4.124999999999999,-1.625,3.375,5.25,-2.625,8.75,12.499999999999998,13.375,10.124999999999998,8.125,-35.625
-25.875,-6.874999999999999,2.125,18.75,11.125,-13.875,11.125,10.875,-0.5,-2.0,1.8749999999999998,13.5,0.125,6.249999999999999,7.875,25.875,-4.375,5.125,-73.74999999999999
-26.5,-7.75,2.3749999999999996,16.75,8.0,-15.125,9.75,0.875,-0.875,-2.0,2.5,3.5,-1.0,6.625,7.875,27.499999999999996,-4.375,6.5,-64.125
-30.749999999999996,-10.375,1.75,17.375,12.875,-15.875,0.625,-0.75,-4.0,-0.75,5.374999999999999,-7.124999999999999,2.875,10.624999999999998,10.25,7.875,9.75,8.625,-80.99999999999999
-32.5,-11.0,1.25,16.875,11.5,-14.125,-4.375,1.5,-4.375,-0.625,5.0,-11.125,-1.8749999999999998,7.875,7.25,17.749999999999996,14.625,5.5,-105.75
-34.625,-9.0,1.125,16.499999999999996,8.375,-12.375,-2.625,2.625,-5.624999999999999,-0.5,3.0,-7.124999999999999,-12.0,3.1249999999999996,2.875,26.875,7.375,-0.75,-92.12499999999999
-37.99999999999999,-8.375,1.375,17.5,8.125,-11.0,1.75,-1.625,-9.75,-0.875,2.25,-8.375,-13.749999999999998,2.25,1.375,-9.0,-3.375,-3.375,-77.74999999999999
-38.625,-11.249999999999998,2.25,18.999999999999996,6.125,-12.875,5.0,-1.75,-9.125,-1.25,1.625,-4.625,-4.749999999999999,4.625,0.625,-9.75,-8.375,-2.25,-41.125
-38.75,-13.375,3.0,20.124999999999996,3.0,-13.749999999999998,9.625,7.124999999999999,-6.375,-1.125,0.25,6.249999999999999,5.624999999999999,5.0,-1.625,15.25,-6.0,-5.75,-30.124999999999996
-35.0,-10.624999999999998,1.25,16.375,2.875,-10.624999999999998,9.625,-3.375,-4.749999999999999,-1.8749999999999998,0.0,1.75,6.75,5.75,-0.75,24.375,3.25,1.0,-56.99999999999999
-28.375,-7.625,-0.875,13.749999999999998,9.0,-7.0,0.25,-4.25,-2.25,-1.375,2.5,-5.5,3.5,11.75,5.624999999999999,33.25,20.5,15.875,-67.62499999999999
-29.0,-10.25,0.625,17.0,13.375,-10.5,-3.625,2.625,-2.3749999999999996,-0.5,3.375,-5.5,0.75,11.374999999999998,7.0,11.5,15.625,9.625,-76.62499999999999
-32.99999999999999,-11.249999999999998,2.25,18.0,10.0,-16.125,-2.0,-3.625,-4.375,-0.875,2.625,-4.124999999999999,-1.5,6.625,3.625,2.25,0.125,-2.25,-58.5
-32.5,-9.125,1.75,17.125,7.375,-14.625,-1.625,1.0,-4.5,0.75,5.125,-1.25,6.874999999999999,9.75,5.25,10.624999999999998,8.0,0.375,-53.25
-32.25,-6.75,3.0,16.625,9.375,-10.624999999999998,7.25,1.375,-5.624999999999999,-0.375,5.374999999999999,-8.125,5.624999999999999,7.75,6.0,-3.1249999999999996,10.5,1.375,-62.74999999999999
-33.5,-7.499999999999999,3.625,15.625,11.249999999999998,-7.875,11.374999999999998,-1.25,-5.25,-2.25,4.0,-2.0,-7.124999999999999,2.75,3.25,-6.375,8.375,0.625,-45.625
-38.25,-14.5,-0.5,16.25,13.749999999999998,-12.75,6.5,3.875,-2.75,1.8749999999999998,9.499999999999998,21.625,2.0,11.249999999999998,8.5,6.625,13.124999999999998,7.75,-45.125
-40.375,-15.625,-2.5,17.5,14.75,-13.124999999999998,7.124999999999999,9.0,-5.125,1.75,11.625,7.875,5.125,16.125,14.249999999999998,11.874999999999998,2.3749999999999996,10.875,-46.12499999999999
-34.12499999999999,-11.249999999999998,0.625,19.375,14.0,-5.5,8.874999999999998,14.125,-9.0,-2.75,7.625,-21.0,-4.5,11.5,11.75,3.375,0.5,7.875,-45.125
-29.625,-7.75,2.125,19.5,12.0,-4.25,6.249999999999999,10.124999999999998,-8.625,-4.25,5.0,-14.249999999999998,-9.875,6.5,8.375,-10.875,10.749999999999998,4.5,-59.49999999999999
-29.5,-4.625,0.875,16.25,6.625,-9.125,3.7499999999999996,0.75,-3.5,-3.625,2.625,16.75,-2.875,3.7499999999999996,4.875,10.375,-1.25,2.125,-77.12499999999999
-30.25,-5.624999999999999,0.5,16.25,5.75,-14.5,1.8749999999999998,1.8749999999999998,-2.3749999999999996,-2.875,1.5,18.5,6.625,4.5,3.1249999999999996,25.75,-4.875,0.5,-111.375
-31.374999999999996,-5.624999999999999,1.625,18.125,9.499999999999998,-14.5,0.375,0.625,-6.874999999999999,-2.625,2.5,-16.25,0.375,5.75,5.125,2.125,4.875,1.5,-120.25
-29.375,-1.375,2.3749999999999996,18.125,11.125,-4.124999999999999,6.249999999999999,1.5,-7.0,-2.625,2.5,-31.374999999999996,-9.625,4.375,5.75,-5.875,-0.25,3.25,-92.875
-29.625,-6.375,2.3749999999999996,18.999999999999996,14.874999999999998,-8.375,13.5,9.125,-3.5,-1.8749999999999998,1.8749999999999998,-14.374999999999998,-9.875,3.7499999999999996,4.25,10.124999999999998,7.124999999999999,1.75,-95.75
-32.0,-12.499999999999998,1.125,17.25,14.874999999999998,-22.375,10.0,5.75,-0.75,-0.5,2.125,5.125,-6.249999999999999,3.7499999999999996,0.875,12.875,13.749999999999998,-2.5,-103.37499999999999
-29.25,-6.375,0.875,13.25,5.624999999999999,-14.75,6.75,-4.124999999999999,-2.5,-1.5,1.0,-6.5,-13.749999999999998,1.125,-1.75,2.625,6.249999999999999,-6.0,-85.49999999999999
-29.25,-2.3749999999999996,0.75,13.749999999999998,4.5,-7.25,6.625,-3.1249999999999996,-3.5,-1.75,2.0,-12.625,-11.874999999999998,3.1249999999999996,2.25,-0.625,2.5,-1.0,-90.375
-28.25,-4.625,0.75,15.374999999999998,8.874999999999998,-2.75,6.874999999999999,-1.0,-0.375,-1.125,2.75,3.875,-3.25,5.374999999999999,5.374999999999999,5.75,-8.874999999999998,5.374999999999999,-90.875
-23.375,-5.624999999999999,1.375,14.999999999999998,6.125,1.375,9.625,-2.625,1.8749999999999998,-2.125,2.125,9.625,-4.0,6.5,4.875,27.374999999999996,-11.0,7.124999999999999,-65.0
-20.75,-6.5,0.75,16.499999999999996,5.374999999999999,-3.375,7.875,3.875,1.25,-2.125,2.625,0.25,-4.0,7.75,4.749999999999999,19.375,9.0,5.75,-93.37499999999999
-20.625,-6.375,0.0,18.0,6.874999999999999,-5.125,5.374999999999999,8.0,-0.625,-2.0,2.0,-10.0,-5.374999999999999,6.625,4.5,-1.0,27.0,6.0,-133.0
-25.75,-5.125,-0.375,14.999999999999998,5.25,-6.0,3.0,2.0,-0.875,-2.0,0.5,-3.0,-4.749999999999999,7.375,3.1249999999999996,6.125,21.249999999999996,4.5,-132.62499999999997
-28.375,-6.75,-1.125,10.624999999999998,1.125,-4.749999999999999,0.875,-7.25,-0.25,-0.625,0.25,2.75,0.375,9.0,1.8749999999999998,13.625,5.374999999999999,2.625,-135.5
-27.624999999999996,-11.5,-2.3749999999999996,11.874999999999998,1.75,-9.75,-1.125,-4.5,0.375,0.75,2.0,-2.125,5.125,11.874999999999998,3.25,13.5,1.125,11.249999999999998,-104.0
-27.499999999999996,-7.875,-2.875,13.625,6.5,-10.25,-9.499999999999998,0.625,1.5,0.875,1.625,7.75,7.499999999999999,11.75,2.75,12.0,6.625,11.249999999999998,-81.25
