2.625,3.25,-7.875,-14.0,-22.0,9.25,5.875,-15.875,-5.0,-16.625,-22.125,-15.25,-15.25,-20.249999999999996,-12.0,-16.625,-37.5,-14.874999999999998,300.74999999999994
-4.749999999999999,2.625,-8.375,-16.125,-27.125,4.625,-4.625,-18.874999999999996,-6.125,-14.625,-22.0,-8.5,-11.0,-18.999999999999996,-14.249999999999998,-29.0,-6.75,-14.125,302.25
-10.124999999999998,-0.125,-9.875,-14.874999999999998,-22.875,2.0,-8.625,-15.75,-6.874999999999999,-12.625,-19.125,-3.875,-8.125,-13.875,-10.749999999999998,-29.0,22.875,-9.375,337.49999999999994
-8.5,-4.749999999999999,-10.875,-11.5,-16.625,0.625,-9.75,-10.5,-7.25,-10.124999999999998,-14.874999999999998,-11.0,-14.75,-9.375,-5.624999999999999,-0.375,32.625,-1.0,354.5
-10.624999999999998,-7.25,-10.124999999999998,-10.124999999999998,-17.5,0.875,-5.25,-14.874999999999998,-9.0,-10.0,-13.375,-13.25,-13.625,-6.375,-5.0,8.625,21.0,1.25,355.625
-14.374999999999998,-3.1249999999999996,-7.875,-9.625,-20.375,3.875,0.625,-14.874999999999998,-11.249999999999998,-13.25,-16.375,-14.999999999999998,-15.374999999999998,-13.124999999999998,-10.624999999999998,-15.374999999999998,-4.25,-13.0,377.875
-12.875,-2.625,-6.874999999999999,-10.624999999999998,-21.125,-1.5,-2.125,-14.874999999999998,-10.124999999999998,-14.374999999999998,-16.75,-14.625,-15.625,-16.75,-11.625,-24.125,-6.874999999999999,-14.0,398.875
-7.75,-2.875,-8.0,-10.0,-17.0,1.0,-4.25,-9.499999999999998,-7.25,-12.75,-13.5,-6.874999999999999,-5.374999999999999,-9.75,-6.874999999999999,-17.0,14.125,-1.8749999999999998,404.625
1.25,-0.5,-8.249999999999998,-6.5,-9.0,11.125,1.0,0.25,-3.7499999999999996,-10.5,-11.125,0.375,-2.25,-7.0,-4.0,-9.375,17.5,-2.5,424.87499999999994
5.0,-0.75,-7.375,-6.0,-10.0,10.0,2.125,-2.25,-1.25,-10.375,-10.624999999999998,4.625,-3.375,-7.625,-4.625,4.375,4.25,-5.0,449.5
